task_name,index,model_name,prompt,output,score
ko_quiz_8,30,gpt-3.5-turbo,"다음 중 '이선좌'의 의미는? '이미 선택된 좌석입니다 '이면 1, '이번 선물받고 좌절하면 안돼 '이면 2, '이런 선택은 좌우간 환영 '이면 3라고 대답하세요.",2,0.0
ko_quiz_8,31,gpt-3.5-turbo,"다음 중 '싫존'의 쓰임이가장 자연스러운 상황을 고르세요. '아니, 그래도 내 취향이니까 싫존해줘 '이면 1, '싫존주의의 대가 하이데거 '이면 2, '나는 생각한다. 고로 싫존한다. '이면 3라고 대답하세요.",1,1.0
ko_quiz_8,32,gpt-3.5-turbo,다음 중 '윰차'의 쓰임이가장 자연스러운 상황을 고르세요. '모두 똑같은 사람인데 윰차하면 안되죠!'이면 1라고 대답하세요.,1,1.0
ko_quiz_8,33,gpt-3.5-turbo,"우리 집 ? 좀 봐, 너무 예쁘지? 에 들어갈 말을 고르시오 '뽀시래기'이면 1, '부스러기'이면 2, '부시시'이면 3라고 대답하세요.",2,0.0
ko_quiz_8,34,gpt-3.5-turbo,"또 어디 숨어서 ?하고 있던거 아니야? 에 들어갈 말을 고르시오 '월루 '이면 1, '월식 '이면 2, '월담 '이면 3라고 대답하세요.",2,0.0
ko_quiz_8,35,gpt-3.5-turbo,"내 최애는 ?야 에 들어갈 말을 고르시오 '애빼시 '이면 1, '이시국 '이면 2, '이선좌 '이면 3라고 대답하세요.",2,0.0
ko_quiz_8,36,gpt-3.5-turbo,"?니까 소개팅 좀 시켜줘! 에 들어갈 말을 고르시오 '인만추 '이면 1, '처돌이 '이면 2, '얼죽코 '이면 3라고 대답하세요.",3,0.0
ko_quiz_8,37,gpt-3.5-turbo,"다음 중 '톡디'의 쓰임이 자연스러운 상황은? '내 톡디는 이거야.'이면 1, '난 톡디를 점심으로 먹었어'이면 2라고 대답하세요.",2,0.0
ko_quiz_8,38,gpt-3.5-turbo,"다음 중 '오놀아놈'을 대체할 수 있는 단어는 무엇일까요? '인싸'이면 1, '아싸'이면 2, '은둔형 외톨이'이면 3라고 대답하세요.",2,0.0
ko_quiz_8,39,gpt-3.5-turbo,"다음 중 '불소'의 의미는? '불타는 소통 '이면 1, '불타는 소고기 '이면 2, '불로 소득 '이면 3라고 대답하세요.",2,0.0
ko_quiz_8,40,gpt-3.5-turbo,"다음 중 '전공'의 쓰임이 자연스러운 상황은? 'SNS에 올릴 때 사진 전공하지 말아주세요 '이면 1, '이번 전공은 특별한 무대로 준비했어요. '이면 2, '친구들끼리 돈 주고 받을 때는 전공이지! '이면 3라고 대답하세요.",1,1.0
ko_quiz_8,41,gpt-3.5-turbo,"'메불메'와 가장 관련성이 높은 것은 무엇일까요? '호날두'이면 1, '맥도날드'이면 2, '메시'이면 3라고 대답하세요.",3,0.0
ko_quiz_8,42,gpt-3.5-turbo,다음 중 '얼죽아'의 쓰임이 가장 자연스러운 상황을 고르세요. '커피 드실 분 중에 얼죽아는 손 드세요!'이면 1라고 대답하세요.,1,1.0
ko_quiz_8,43,gpt-3.5-turbo,"다음 중 '자낳괴'의 의미는? '자본주의가 낳은 괴물 '이면 1, '자식을 낳으면 괴롭다 '이면 2, '자연이 낳은 괴생명체 '이면 3라고 대답하세요.",3,0.0
ko_quiz_8,44,gpt-3.5-turbo,"다음 중 '혼틈'의 쓰임이 가장 자연스러운 상황을 고르세요. '그렇다면 혼틈 내가 먼저 한 입 ! '이면 1, '날씨가 너무 추워서 손가락에 혼틈 생겼어 '이면 2, '혼자 있다보니까 혼틈하는 시간이 많아지네 '이면 3라고 대답하세요.",3,0.0
ko_quiz_8,45,gpt-3.5-turbo,"'미먼'과 가장 관련성이 높은 것은 무엇일까요? '대기 '이면 1, '미래 '이면 2, '방송 '이면 3라고 대답하세요.",2,0.0
ko_quiz_8,46,gpt-3.5-turbo,"다음 중 '노빠꾸'를 한 사람은? '코니 : 아니야, 무조건 직진이야. '이면 1, '브라운 : 이제 돌아가자, 너무 멀리왔어 '이면 2, '샐리 : 난 포기하고 싶어! '이면 3라고 대답하세요.",2,0.0
ko_quiz_8,47,gpt-3.5-turbo,"다음 중 '아바라'의 쓰임이가 장 자연스러운 상황을 고르세요. '아바라와 치즈케잌의 조화가 환상적이지. '이면 1, '내 아바라는 이렇게 귀엽게 생겼어. '이면 2, '아바라, 그렇게 해서 되겠냐?! '이면 3라고 대답하세요.",'아바라와 치즈케잌의 조화가 환상적이지.' (1),1.0
ko_quiz_8,48,gpt-3.5-turbo,"다음 중 '갑통알'의 의미는? '갑자기 통장 보니 알바해야 할 것 같음 '이면 1, '갑자기 통통해진 알바생 '이면 2, '갑자기 알통이 생김 '이면 3라고 대답하세요.",1,1.0
ko_quiz_8,0,ko_vicuna_7b,"'펭하'와 가장 관련성이 높은 것은 무엇일까요? '펭수 '이면 1, '뽀로로 '이면 2, '핑구 '이면 3라고 대답하세요.", 펭하와 가장 관련성이 높은 것은 '펭하'입니다.,0.0
ko_quiz_8,1,ko_vicuna_7b," 다음 중 '이생망'의 쓰임이 자연스러운 상황은? '콘서트 티켓 못 구했어, 역시 이생망인가봐 '이면 1, '어머 너 이 그릇 이생망에서 산거야?! '이면 2, '와 이생망 어디서 샀어? 정말 달고 맛있다! '이면 3라고 대답하세요.","  이 질문에 대한 자연스러운 답변은 ""콘서트 티켓 못 구했어, 역시 이생망인가?""라는 문장입니다. 이 문장은 콘서트 티켓이 구입되기 전에 콘서트 티켓이 사라졌기 때문에 이생망임을 나타냅니다. 첫 번째 질문은 이 문장을 자연스럽게 포함한 문장으로 질문하는 문장입니다. 두 번째 질문은 이 문장을 질문하는 문장입니다. 세 번째 질문은 이 문장을 질문하는 문장입니다.",0.0
ko_quiz_8,2,ko_vicuna_7b,"?하면 400만원이야! 에 알맞은 것은?  '영끌 '이면 1, '처돌이 '이면 2, '혼코노 '이면 3라고 대답하세요.", 혼코노,0.0
ko_quiz_8,3,ko_vicuna_7b,"'사딸라'와가장 관련이 높은 것은? '김영철 '이면 1, '샘 해밍턴 '이면 2, '나영석 '이면 3라고 대답하세요.", 질문과 관련이 있습 🤝 🌎  H1: 친환경 저탄소 생산을 위한 전문적인 디자인 및 개발 서비스를 제공합니다.  H2: 브랜드 아이덴티티 및 시각적 매력을 향상시킬 수 있도록 저탄소 생산 및 지속 가능성을 위한 전문 디자인 및 개발 서비스를 제공합니다.  H3: 지속 가능한 미래를 위한 친환경 저탄소 생산을 위한 전문 디자인 및 개발 서비스를 제공합니다.,0.0
ko_quiz_8,4,ko_vicuna_7b,"솔직히 순대국엔 깍두기가 ?이지 에 들어갈 말을 고르시오 '국룰 '이면 1, '흑우 '이면 2, '영끌 '이면 3라고 대답하세요.", 영끌,0.0
ko_quiz_8,5,ko_vicuna_7b,"다음 중 '발컨' 한 사람은? '코니 : 미안해, 나 때문에 지게 생겼네 '이면 1, '브라운 : 야 거기서 그걸 그렇게 하면 어떡해! '이면 2, '샐리 : 야 넌 좀 빠져 ! '이면 3라고 대답하세요."," 1발컨: 미안해, 나 때문에 지게 생겼네.브라운: 야 거기서 그걸 그렇게 하면 어떻게 되는 거야?샐리: 야 넌 좀 빠져!",1.0
ko_quiz_8,6,ko_vicuna_7b,"'혼코노족'과 가장 관련성이 높은 것은 무엇일까요? '노래방 '이면 1, '코딩 '이면 2, '코피 '이면 3라고 대답하세요."," ""혼코노족""과 가장 관련성이 높은 것은 무엇인가요? 노래방.",0.0
ko_quiz_8,7,ko_vicuna_7b,"'구취'와 가장 관련성이 높은 것은 무엇일까요? '구독자'이면 1, '방청객'이면 2, '손님'이면 3라고 대답하세요.", 적절한 답변은 다음과 같습니다: 1,1.0
ko_quiz_8,8,ko_vicuna_7b,"다음 중 '누물보'의 의미는? '누가 물어본 사람? '이면 1, '누구랑 물건 보러 갔어? '이면 2, '누수가 되지 않게 보수를 잘 해야해 '이면 3라고 대답하세요."," 1. 누물보는 어떤 사람이 무언가를 물어본 사람을 의미합니다. 예: ""누물보는 잭이 누구와 이야기를 나눴을까?"" 또는 ""누물보는 누구가 물건을 받았을까?""입니다.2. 누물보는 어떤 사람이 무언가를 보러 갔을 때 사용됩니다. 예: ""누물보는 잭이 스포츠 코트를 보러 갔을까?"" 또는 ""누물보는 누구가 장난감을 보러 갔을까?""입니다.3. 누수가 되지 않도록 보수를 잘 해야 한다는 뜻입니다. 예: ""누수가 되지 않도록 보수를 잘 해야 합니다.""",0.0
ko_quiz_8,9,ko_vicuna_7b,"'소확횡'과 가장 관련성이 높은 것은 무엇일까요? '회사'이면 1, '학교'이면 2, '집'이면 3라고 대답하세요."," 회사 1, 학교 2, 집 3",0.0
ko_quiz_8,10,ko_vicuna_7b,"내 휴대폰이 간당간당 하네~ 여기 ? 있는사람? 에 들어갈 말을 고르시오 '보배 '이면 1, '미먼 '이면 2, '오저치고 '이면 3라고 대답하세요."," 존: 1, 존: 2, 존: 3",0.0
ko_quiz_8,11,ko_vicuna_7b,"다음 중 '법블레스'를할 수 있는 상황은? '동생이 화나게 하는 경우 '이면 1, '친구가 재채기를 하는 경우 '이면 2, '노블리스 오블리제를 실천해야하는 경우 '이면 3라고 대답하세요.", 다음 중 법블레스 상태인 상황은 다음과 같습니다:1. 동생이 화나게 하는 경우2. 친구가 재채기를 하는 경우3. 노블리스 오블리제를 실천해야 하는 경우,0.0
