task_name,index,model_name,prompt,output,score
ko_quiz_3,14,gemini-pro,"오뉴월 ?도 팔아먹는다에서 ? 에 들어갈 단어는? '감투'이면 1, '상투'이면 2, '부채'이면 3이라고 대답해.",1,1.0
ko_quiz_3,15,gemini-pro,"양반은 죽어도 ? 쓴다에서 ? 에 들어갈 단어는? '문자'이면 1, '상투'이면 2, '감투'이면 3이라고 대답해.",2,0.0
ko_quiz_3,16,gemini-pro,"여우가 죽으니까 ?가 슬퍼한다에서 ? 에 들어갈 단어는? '토끼'이면 1, '늑대'이면 2, '고양이'이면 3이라고 대답해.",장대,0.0
ko_quiz_3,17,gemini-pro,쥐구멍에 ? 세우겠다에서 ? 에 들어갈 단어로만 대답하시오.,1,0.0
ko_quiz_3,18,gemini-pro,"장꾼은 하나인데 ?는 열둘이라에서 ? 에 들어갈 단어는? '풍각쟁이'이면 1, '개구쟁이'이면 2, '고집쟁이'이면 3이라고 대답해.",3,0.0
ko_quiz_3,19,gemini-pro,"새해 못할 ? 있으랴에서 ? 에 들어갈 단어는? '제사'이면 1, '덕담'이면 2, '다짐'이면 3이라고 대답해.",나으다,0.0
ko_quiz_3,21,gemini-pro,이가 ?보다 낫다에서 ? 에 들어갈 단어로만 대답하시오.,1,0.0
ko_quiz_3,22,gemini-pro,"길을 떠나려거든 ?도 빼어 놓고 가라에서 ? 에 들어갈 단어는? '눈썹'이면 1, '목'이면 2, '안경'이면 3이라고 대답해.",2,0.0
ko_quiz_3,23,gemini-pro,"입맛 나자 ? 떨어진다에서 ? 에 들어갈 단어는? '노수'이면 1, '쌀'이면 2, '콩'이면 3이라고 대답해.",1,1.0
ko_quiz_3,24,gemini-pro,"다 먹은 죽에 ? 빠졌다 한다에서 ? 에 들어갈 단어는? '코'이면 1, '발'이면 2, '간'이면 3이라고 대답해.",프레데릭,0.0
ko_quiz_3,25,gemini-pro,"아무리 바빠도 ? 매어 쓰지는 못한다에서 ? 에 들어갈 단어는? '바늘허리'이면 1, '개미허리'이면 2, '가는허리'이면 3이라고 대답해.",1,1.0
ko_quiz_3,26,gemini-pro,등을 쓰다듬어 준 강아지 ? 문다에서 ? 에 들어갈 단어로만 대답하시오.,눈,0.0
ko_quiz_3,27,gemini-pro,"? 썩는 줄 모르고 기왓장 아끼는 격에서 ? 에 들어갈 단어는? '대들보'이면 1, '자루'이면 2, '대문'이면 3이라고 대답해.",물,0.0
ko_quiz_3,28,gemini-pro,"정담도 길면 ?이 생긴다에서 ? 에 들어갈 단어는? '잔말'이면 1, '감정'이면 2, '싸움'이면 3이라고 대답해.",1,1.0
ko_quiz_3,29,gemini-pro,낫 놓고 ? 자도 모른다에서 ? 에 들어갈 단어로만 대답하시오.,1,0.0
ko_quiz_3,30,gemini-pro,다 된 농사에 ? 들고 덤빈다에서 ? 에 들어갈 단어로만 대답하시오.,3,0.0
ko_quiz_3,31,gemini-pro,"?에 곡식이 혀를 빼물고 자란다에서 ? 에 들어갈 단어는? '마파람'이면 1, '갈바람'이면 2, '하늬바람'이면 3이라고 대답해.",3,0.0
ko_quiz_3,32,gemini-pro,"닭 쫓던 개 ? 쳐다보듯에서 ? 에 들어갈 단어는? '지붕'이면 1, '마당'이면 2, '마루'이면 3이라고 대답해.",1,1.0
ko_quiz_3,33,gemini-pro,"눈 온 뒤에는 거지가 ? 한다에서 ? 에 들어갈 단어는? '빨래'이면 1, '노래'이면 2, '구걸'이면 3이라고 대답해.",말,0.0
ko_quiz_3,34,gemini-pro,"? 앞에서 문자 쓴다에서 ? 에 들어갈 단어는? '공자'이면 1, '맹자'이면 2, '손자'이면 3이라고 대답해.",똥,0.0
ko_quiz_3,35,gemini-pro,"달밤에 ? 쓰고 나온다에서 ? 에 들어갈 단어는? '삿갓'이면 1, '모자'이면 2, '갓'이면 3이라고 대답해.",1,1.0
ko_quiz_3,36,gemini-pro,고운 일 하면 ? 먹는다에서 ? 에 들어갈 단어로만 대답하시오.,2,0.0
ko_quiz_3,37,gemini-pro,개 꼬리 삼 년 묵어도 ? 되지 않는다에서 ? 에 들어갈 단어로만 대답하시오.,2,0.0
ko_quiz_3,38,gemini-pro,"봄볕은 ? 쬐이고 가을볕은 ? 쬐인다에서 ? 에 들어갈 단어는? '며느리 - 딸'이면 1, '딸 - 며느리'이면 2이라고 대답해.",3,0.0
ko_quiz_3,39,gemini-pro,"비 오는 날 ? 찾듯에서 ? 에 들어갈 단어는? '나막신'이면 1, '우산'이면 2, '부침개'이면 3이라고 대답해.",1,1.0
ko_quiz_3,40,gemini-pro,"일각이 ? 같다에서 ? 에 들어갈 단어는? '삼추'이면 1, '삼월'이면 2, '삼각'이면 3이라고 대답해.",1,1.0
ko_quiz_3,41,gemini-pro,"어린아이 ? 꺾은 것 같다에서 ? 에 들어갈 단어는? '팔'이면 1, '기'이면 2, '손'이면 3이라고 대답해.",잔다리,0.0
ko_quiz_3,42,gemini-pro,"가을 ?는 문 걸어 잠그고 먹는다에서 ? 에 들어갈 단어는? '상추'이면 1, '대추'이면 2, '고추'이면 3이라고 대답해.",3,0.0
ko_quiz_3,43,gemini-pro,"어두운 밤에 ? 내미는 격에서 ? 에 들어갈 단어는? '손'이면 1, '돈'이면 2, '칼'이면 3이라고 대답해.",1,1.0
ko_quiz_3,44,gemini-pro,약삭빠른 ? 밤눈이 어둡다에서 ? 에 들어갈 단어로만 대답하시오.,1,0.0
ko_quiz_3,45,gemini-pro,"족제비는 ? 보고 잡는다에서 ? 에 들어갈 단어는? '꼬리'이면 1, '눈'이면 2, '귀'이면 3이라고 대답해.",1,1.0
ko_quiz_3,46,gemini-pro,"고기는 안 잡히고 ?만 잡힌다에서 ? 에 들어갈 단어는? '송사리'이면 1, '소라'이면 2, '돌맹이'이면 3이라고 대답해.",1,1.0
ko_quiz_3,47,gemini-pro,"비는 데는 ?도 녹는다에서 ? 에 들어갈 단어는? '무쇠'이면 1, '애간장'이면 2, '석쇠'이면 3이라고 대답해.",3,0.0
ko_quiz_3,48,gemini-pro,"부러진 칼자루에 ?하기에서 ? 에 들어갈 단어는? '옻칠'이면 1, '금칠'이면 2, '먹칠'이면 3이라고 대답해.",1,1.0
ko_quiz_3,49,gemini-pro,"되는 집에는 가지 나무에 ? 열린다에서 ? 에 들어갈 단어는? '수박'이면 1, '참외'이면 2, '열매'이면 3이라고 대답해.",3,0.0
ko_quiz_3,50,gemini-pro,"?도 굴러가다 서는 모가 있다에서 ? 에 들어갈 단어는? '달걀'이면 1, '수레'이면 2, '통나무'이면 3이라고 대답해.",2,0.0
ko_quiz_3,51,gemini-pro,"? 발에 신 신긴다에서 ? 에 들어갈 단어는? '지네'이면 1, '호랑이'이면 2, '토끼'이면 3이라고 대답해.",1,1.0
ko_quiz_3,52,gemini-pro,"미꾸라짓국 먹고 ?한다에서 ? 에 들어갈 단어는? '용트림'이면 1, '신트림'이면 2, '된트림'이면 3이라고 대답해.",3,0.0
ko_quiz_3,53,gemini-pro,"자식이 자라면 ? 된다에서 ? 에 들어갈 단어는? '상전'이면 1, '어른'이면 2, '양반'이면 3이라고 대답해.",붙어,0.0
ko_quiz_3,54,gemini-pro,"범 아가리에 ? 넣은 셈에서 ? 에 들어갈 단어는? '날고기'이면 1, '불고기'이면 2, '간고기'이면 3이라고 대답해.",3,0.0
ko_quiz_3,55,gemini-pro,"어느 ?에(서) 비가 올지에서 ? 에 들어갈 단어는? '구름'이면 1, '고장'이면 2, '하늘'이면 3이라고 대답해.",곰,0.0
ko_quiz_3,56,gemini-pro,밥이 얼굴에 ? 붙었다에서 ? 에 들어갈 단어로만 대답하시오.,1,0.0
ko_quiz_3,57,gemini-pro,?는 늙어 죽을 때까지 해도 다 못한다에서 ? 에 들어갈 단어로만 대답하시오.,1,0.0
ko_quiz_3,58,gemini-pro,"백옥이 ?에 묻힌다에서 ? 에 들어갈 단어는? '진토'이면 1, '국토'이면 2, '영토'이면 3이라고 대답해.",1,1.0
ko_quiz_3,59,gemini-pro,범 잡아먹는 ?가 있다에서 ? 에 들어갈 단어로만 대답하시오.,1,0.0
ko_quiz_3,60,gemini-pro,"?에 콩 볶아 먹겠다에서 ? 에 들어갈 단어는? '번갯불'이면 1, '화톳불'이면 2, '등잔불'이면 3이라고 대답해.",1,1.0
ko_quiz_3,61,gemini-pro,"바늘구멍으로 ? 보기에서 ? 에 들어갈 단어는? '하늘'이면 1, '바다'이면 2, '산'이면 3이라고 대답해.",3,0.0
ko_quiz_3,62,gemini-pro,"지위가 높을수록 ?은 낮추어 먹어야에서 ? 에 들어갈 단어는? '마음'이면 1, '밥상'이면 2, '나이'이면 3이라고 대답해.",비,0.0
ko_quiz_3,63,gemini-pro,"?껍데기는 녹슬지 않는다에서 ? 에 들어갈 단어는? '조개'이면 1, '빈'이면 2, '깨진'이면 3이라고 대답해.",2,0.0
ko_quiz_3,64,gemini-pro,"빌어먹는 놈이 ?을 마다할까에서 ? 에 들어갈 단어는? '콩밥'이면 1, '찰밥'이면 2, '쌀밥'이면 3이라고 대답해.",3,0.0
ko_quiz_3,66,gemini-pro,"? 조개 ? 낙지에서 ? 에 들어갈 단어는? '봄 - 가을'이면 1, '봄 - 겨울'이면 2, '여름 - 겨울'이면 3이라고 대답해.",3,0.0
ko_quiz_3,67,gemini-pro,"주객이 ?을 가리랴에서 ? 에 들어갈 단어는? '청탁'이면 1, '안주'이면 2, '술잔'이면 3이라고 대답해.",1,1.0
ko_quiz_3,68,gemini-pro,바람 따라 ?을 단다에서 ? 에 들어갈 단어로만 대답하시오.,3,0.0
ko_quiz_3,69,gemini-pro,"? 담 넘어가듯에서 ? 에 들어갈 단어는? '구렁이'이면 1, '고양이'이면 2, '도둑'이면 3이라고 대답해.",2,0.0
ko_quiz_3,70,gemini-pro,"벗 줄 것은 없어도 ? 줄 것은 있다에서 ? 에 들어갈 단어는? '도둑'이면 1, '친구'이면 2, '누이'이면 3이라고 대답해.",1,1.0
ko_quiz_3,71,gemini-pro,"옆집 ? 믿고 장가 안 간다에서 ? 에 들어갈 단어는? '처녀'이면 1, '친구'이면 2, '소식'이면 3이라고 대답해.",1,1.0
ko_quiz_3,72,gemini-pro,"아이는 ? 낳아서 크게 길러라에서 ? 에 들어갈 단어는? '작게'이면 1, '얼른'이면 2, '많이'이면 3이라고 대답해.",1,1.0
ko_quiz_3,73,gemini-pro,"?은 바리로 싣고 ?은 꼬치로 꿴다에서 ? 에 들어갈 단어는? '인정 - 진상'이면 1, '감정 - 진심'이면 2, '진심 - 감정'이면 3이라고 대답해.",3,0.0
ko_quiz_3,74,gemini-pro,"정성이 있으면 ?에도 세배 간다에서 ? 에 들어갈 단어는? '한식'이면 1, '청명'이면 2, '우수'이면 3이라고 대답해.",뇌염,0.0
ko_quiz_3,75,gemini-pro,"조막손이 ? 도둑질한다에서 ? 에 들어갈 단어는? '달걀'이면 1, '바늘'이면 2, '소'이면 3이라고 대답해.",2,0.0
ko_quiz_3,76,gemini-pro,"? 개는 물지 않는다에서 ? 에 들어갈 단어는? '짖는'이면 1, '노는'이면 2, '얌전한'이면 3이라고 대답해.",2,0.0
ko_quiz_3,77,gemini-pro,"비 오는 날 ? 같다에서 ? 에 들어갈 단어는? '소꼬리'이면 1, '소쿠리'이면 2, '종소리'이면 3이라고 대답해.",1,1.0
ko_quiz_3,78,gemini-pro,"말은 할수록 늘고 ?은 할수록 준다에서 ? 에 들어갈 단어는? '되질'이면 1, '품질'이면 2, '본질'이면 3이라고 대답해.",2,0.0
ko_quiz_3,79,gemini-pro,오뉴월 손님은 ?보다 무섭다에서 ? 에 들어갈 단어로만 대답하시오.,2,0.0
ko_quiz_3,80,gemini-pro,"?도 구르는 재주가 있다에서 ? 에 들어갈 단어는? '굼벵이'이면 1, '지렁이'이면 2, '강아지'이면 3이라고 대답해.",3,0.0
ko_quiz_3,81,gemini-pro,"바람도 ?이 낫다에서 ? 에 들어갈 단어는? '올바람'이면 1, '갈바람'이면 2, '큰바람'이면 3이라고 대답해.",1,1.0
ko_quiz_3,82,gemini-pro,"바람은 ? 불다 그친다에서 ? 에 들어갈 단어는? '불다'이면 1, '많이'이면 2, '잠깐'이면 3이라고 대답해.",3,0.0
ko_quiz_3,83,gemini-pro,"악담은 ?이다에서 ? 에 들어갈 단어는? '덕담'이면 1, '농담'이면 2, '부담'이면 3이라고 대답해.",2,0.0
ko_quiz_3,84,gemini-pro,"공것이라면 ?도 먹는다에서 ? 에 들어갈 단어는? '양잿물'이면 1, '날것'이면 2, '수도물'이면 3이라고 대답해.",1,1.0
ko_quiz_3,85,gemini-pro,"?는 만나면 싸움에서 ? 에 들어갈 단어는? '장비'이면 1, '유비'이면 2, '관우'이면 3이라고 대답해.",2,0.0
ko_quiz_3,86,gemini-pro,"밤눈 어두운 말이 ? 듣고 따라간다에서 ? 에 들어갈 단어는? '워낭 소리'이면 1, '노래 소리'이면 2, '울음 소리'이면 3이라고 대답해.",3,0.0
ko_quiz_3,87,gemini-pro,"얼굴 보아 가며 ? 짓는다에서 ? 에 들어갈 단어는? '이름'이면 1, '미소'이면 2, '표정'이면 3이라고 대답해.",1,1.0
ko_quiz_3,88,gemini-pro,"? 뚜껑으로 물 떠먹은 셈에서 ? 에 들어갈 단어는? '요강'이면 1, '주전자'이면 2, '냄비'이면 3이라고 대답해.",1,1.0
ko_quiz_3,89,gemini-pro,"나그네 보내고 ? 한다에서 ? 에 들어갈 단어는? '점심'이면 1, '욕'이면 2, '위로'이면 3이라고 대답해.",3,0.0
ko_quiz_3,90,gemini-pro,"죽사발이 ?이요 밥사발이 ?이라에서 ? 에 들어갈 단어는? '웃음 - 눈물'이면 1, '눈물 - 웃음'이면 2, '고생 - 공명'이면 3이라고 대답해.",2,0.0
ko_quiz_3,91,gemini-pro,"정신은 빼어서 ?에 차고 있다에서 ? 에 들어갈 단어는? '꽁무니'이면 1, '옆구리'이면 2, '바지춤'이면 3이라고 대답해.",1,1.0
ko_quiz_3,92,gemini-pro,"감기는 ?에 내려앉는다에서 ? 에 들어갈 단어는? '밥상머리'이면 1, '양지머리'이면 2, '책상머리'이면 3이라고 대답해.",3,0.0
ko_quiz_3,93,gemini-pro,"가자니 태산이요 돌아서자니 ?이라에서 ? 에 들어갈 단어는? '숭산'이면 1, '남산'이면 2, '언덕'이면 3이라고 대답해.",양지,0.0
ko_quiz_3,94,gemini-pro,"?는 더워야 오고 ?는 추워야 온다에서 ? 에 들어갈 단어는? '여름비 - 가을비'이면 1, '여름비 - 봄비'이면 2, '여름비 - 겨울비'이면 3이라고 대답해.",2,0.0
ko_quiz_3,95,gemini-pro,"계란에도 ? 있다에서 ? 에 들어갈 단어는? '뼈'이면 1, '껍질'이면 2, '알맹이'이면 3이라고 대답해.",중국,0.0
ko_quiz_3,96,gemini-pro,"당장 먹기엔 ?이 달다에서 ? 에 들어갈 단어는? '곶감'이면 1, '수박'이면 2, '과일'이면 3이라고 대답해.",1,1.0
ko_quiz_3,97,gemini-pro,"범은 그려도 ?은(는) 못 그린다에서 ? 에 들어갈 단어는? '뼈다귀'이면 1, '수염'이면 2, '이빨'이면 3이라고 대답해.",1,1.0
ko_quiz_3,98,gemini-pro,얻은 죽에 ?(이)가 아프다에서 ? 에 들어갈 단어로만 대답하시오.,3,0.0
ko_quiz_3,99,gemini-pro,"눈은 있어도 ?이 없다에서 ? 에 들어갈 단어는? '망울'이면 1, '눈썹'이면 2, '중심'이면 3이라고 대답해.",2,0.0
ko_quiz_3,100,gemini-pro,좁쌀에 ? 판다에서 ? 에 들어갈 단어로만 대답하시오.,콩,0.0
ko_quiz_3,101,gemini-pro,"나루 건너 ? 타기에서 ? 에 들어갈 단어는? '배'이면 1, '말'이면 2, '차'이면 3이라고 대답해.",3,0.0
ko_quiz_3,102,gemini-pro,"밭을 사려면 ? 을(를) 보라에서 ? 에 들어갈 단어는? '변두리'이면 1, '사촌'이면 2, '중심지'이면 3이라고 대답해.",2,0.0
ko_quiz_3,103,gemini-pro,"막걸리 거르려다 ?도 못 건진다에서 ? 에 들어갈 단어는? '지게미'이면 1, '홍어'이면 2, '수건'이면 3이라고 대답해.",1,1.0
ko_quiz_3,104,gemini-pro,"?구멍으로 ?바람 들어온다에서 ? 에 들어갈 단어는? '바늘 - 황소'이면 1, '작은 - 먼지'이면 2, '젖은 - 비'이면 3이라고 대답해.",1,1.0
ko_quiz_3,105,gemini-pro,자는 입에 ? 떨어 넣기에서 ? 에 들어갈 단어로만 대답하시오.,2,0.0
ko_quiz_3,106,gemini-pro,"? 무서워 장 못 담글까에서 ? 에 들어갈 단어는? '구더기'이면 1, '시어머니'이면 2, '초파리'이면 3이라고 대답해.",3,0.0
ko_quiz_3,107,gemini-pro,"죄지은 놈 원님 ?에다 큰절을 한다에서 ? 에 들어갈 단어는? '돗자리'이면 1, '빈자리'이면 2, '앞자리'이면 3이라고 대답해.",1,1.0
ko_quiz_3,108,gemini-pro,"쟁기질 못하는 놈이 ? 탓한다에서 ? 에 들어갈 단어는? '소'이면 1, '말'이면 2, '개'이면 3이라고 대답해.",운동량,0.0
ko_quiz_3,109,gemini-pro,"?가 ?를 따라가면 다리가 찢어진다에서 ? 에 들어갈 단어는? '뱁새 - 황새'이면 1, '황새 - 뱁새'이면 2, '참새-박새'이면 3이라고 대답해.",2,0.0
ko_quiz_3,110,gemini-pro,"기름을 버리고 ?(을)를 줍는다에서 ? 에 들어갈 단어는? '깨'이면 1, '떡'이면 2, '꿀'이면 3이라고 대답해.",3,0.0
ko_quiz_3,111,gemini-pro,"고슴도치도 제 새끼는 ?하다고 한다에서 ? 에 들어갈 단어는? '함함'이면 1, '곱상'이면 2, '삐죽'이면 3이라고 대답해.",곰,0.0
ko_quiz_3,112,gemini-pro,"뱀이 용 되어 ?한다에서 ? 에 들어갈 단어는? '큰소리'이면 1, '새소리'이면 2, '헛소리'이면 3이라고 대답해.",입는 것,0.0
ko_quiz_3,0,gpt-3.5-turbo,"버는 자랑 말고 ? 자랑 하랬다에서 ? 에 들어갈 단어는? '쓰는'이면 1, '빈'이면 2, '깨진'이면 3이라고 대답해.",2,0.0
ko_quiz_3,1,gpt-3.5-turbo,"?도 마주 서야 연다에서 ? 에 들어갈 단어는? '은행나무'이면 1, '느티나무'이면 2, '동백나무'이면 3이라고 대답해.",3,0.0
ko_quiz_3,2,gpt-3.5-turbo,"물어도 ? 썩어도 생치에서 ? 에 들어갈 단어는? '준치'이면 1, '날치'이면 2, '김치'이면 3이라고 대답해.",2,0.0
ko_quiz_3,3,gpt-3.5-turbo,"?을(를) 열두 벌 입어도 보일 것은 다 보인다에서 ? 에 들어갈 단어는? '고쟁이'이면 1, '마고자'이면 2, '속적삼'이면 3이라고 대답해.",1,1.0
ko_quiz_3,4,gpt-3.5-turbo,"? 먹으면 태산도 못 당한다에서 ? 에 들어갈 단어는? '앉아서'이면 1, '배불리'이면 2, '맘먹고'이면 3이라고 대답해.",1,1.0
ko_quiz_3,5,gpt-3.5-turbo,"앉아 주고 ? 받는다에서 ? 에 들어갈 단어는? '서서'이면 1, '되로'이면 2, '말로'이면 3이라고 대답해.",1,1.0
ko_quiz_3,6,gpt-3.5-turbo,"아이 좋다니까 ?을(를) 잡는다에서 ? 에 들어갈 단어는? '씨암탉'이면 1, '상투'이면 2, '염소'이면 3이라고 대답해.",1,1.0
ko_quiz_3,7,gpt-3.5-turbo,불난 데서 ? 한다에서 ? 에 들어갈 단어로만 대답하시오.,소방서,0.0
ko_quiz_3,8,gpt-3.5-turbo,"누더기 속에서 ? 난다에서 ? 에 들어갈 단어는? '영웅'이면 1, '냄새'이면 2, '인물'이면 3이라고 대답해.",2,0.0
ko_quiz_3,9,gpt-3.5-turbo,맹물에 ?을 삶아 먹더라도 제멋에 산다에서 ? 에 들어갈 단어로만 대답하시오.,냉면,0.0
ko_quiz_3,10,gpt-3.5-turbo,"보리 안 패는 ? 없고 나락 안 패는 ? 없다에서 ? 에 들어갈 단어는? '삼월 - 유월'이면 1, '삼월 - 칠월'이면 2, '칠월 - 구월'이면 3이라고 대답해.",2,0.0
ko_quiz_3,11,gpt-3.5-turbo,번개가 잦으면 ? 을(를) 한다에서 ? 에 들어갈 단어로만 대답하시오.,비올 때,0.0
ko_quiz_3,12,gpt-3.5-turbo,"? 술에 눈물 나고 ? 술에 웃음 난다에서 ? 에 들어갈 단어는? '반 잔 - 한 잔'이면 1, '한 잔 - 반 잔'이면 2, '석 잔 - 넉 잔'이면 3이라고 대답해.",1,1.0
ko_quiz_3,13,gpt-3.5-turbo,"밤 잔 ? 없고 날 샌 ? 없다에서 ? 에 들어갈 단어는? '원수 - 은혜'이면 1, '은혜 - 원수'이면 2, '선수 - 지혜'이면 3이라고 대답해.",2,0.0
ko_quiz_3,14,gpt-3.5-turbo,"오뉴월 ?도 팔아먹는다에서 ? 에 들어갈 단어는? '감투'이면 1, '상투'이면 2, '부채'이면 3이라고 대답해.",2,0.0
ko_quiz_3,15,gpt-3.5-turbo,"양반은 죽어도 ? 쓴다에서 ? 에 들어갈 단어는? '문자'이면 1, '상투'이면 2, '감투'이면 3이라고 대답해.",2,0.0
ko_quiz_3,16,gpt-3.5-turbo,"여우가 죽으니까 ?가 슬퍼한다에서 ? 에 들어갈 단어는? '토끼'이면 1, '늑대'이면 2, '고양이'이면 3이라고 대답해.",1,1.0
ko_quiz_3,17,gpt-3.5-turbo,쥐구멍에 ? 세우겠다에서 ? 에 들어갈 단어로만 대답하시오.,주전자,0.0
ko_quiz_3,18,gpt-3.5-turbo,"장꾼은 하나인데 ?는 열둘이라에서 ? 에 들어갈 단어는? '풍각쟁이'이면 1, '개구쟁이'이면 2, '고집쟁이'이면 3이라고 대답해.",3,0.0
ko_quiz_3,19,gpt-3.5-turbo,"새해 못할 ? 있으랴에서 ? 에 들어갈 단어는? '제사'이면 1, '덕담'이면 2, '다짐'이면 3이라고 대답해.",1,1.0
ko_quiz_3,21,gpt-3.5-turbo,이가 ?보다 낫다에서 ? 에 들어갈 단어로만 대답하시오.,그는 더 나은 것이 있다.,0.0
ko_quiz_3,22,gpt-3.5-turbo,"길을 떠나려거든 ?도 빼어 놓고 가라에서 ? 에 들어갈 단어는? '눈썹'이면 1, '목'이면 2, '안경'이면 3이라고 대답해.",3,0.0
ko_quiz_3,23,gpt-3.5-turbo,"입맛 나자 ? 떨어진다에서 ? 에 들어갈 단어는? '노수'이면 1, '쌀'이면 2, '콩'이면 3이라고 대답해.",3,0.0
ko_quiz_3,24,gpt-3.5-turbo,"다 먹은 죽에 ? 빠졌다 한다에서 ? 에 들어갈 단어는? '코'이면 1, '발'이면 2, '간'이면 3이라고 대답해.",2,0.0
ko_quiz_3,25,gpt-3.5-turbo,"아무리 바빠도 ? 매어 쓰지는 못한다에서 ? 에 들어갈 단어는? '바늘허리'이면 1, '개미허리'이면 2, '가는허리'이면 3이라고 대답해.",1,1.0
ko_quiz_3,26,gpt-3.5-turbo,등을 쓰다듬어 준 강아지 ? 문다에서 ? 에 들어갈 단어로만 대답하시오.,손,0.0
ko_quiz_3,27,gpt-3.5-turbo,"? 썩는 줄 모르고 기왓장 아끼는 격에서 ? 에 들어갈 단어는? '대들보'이면 1, '자루'이면 2, '대문'이면 3이라고 대답해.",2,0.0
ko_quiz_3,28,gpt-3.5-turbo,"정담도 길면 ?이 생긴다에서 ? 에 들어갈 단어는? '잔말'이면 1, '감정'이면 2, '싸움'이면 3이라고 대답해.",1,1.0
ko_quiz_3,29,gpt-3.5-turbo,낫 놓고 ? 자도 모른다에서 ? 에 들어갈 단어로만 대답하시오.,잘,0.0
ko_quiz_3,30,gpt-3.5-turbo,다 된 농사에 ? 들고 덤빈다에서 ? 에 들어갈 단어로만 대답하시오.,"작물, 팔다",0.0
ko_quiz_3,31,gpt-3.5-turbo,"?에 곡식이 혀를 빼물고 자란다에서 ? 에 들어갈 단어는? '마파람'이면 1, '갈바람'이면 2, '하늬바람'이면 3이라고 대답해.",3,0.0
ko_quiz_3,32,gpt-3.5-turbo,"닭 쫓던 개 ? 쳐다보듯에서 ? 에 들어갈 단어는? '지붕'이면 1, '마당'이면 2, '마루'이면 3이라고 대답해.",2,0.0
ko_quiz_3,33,gpt-3.5-turbo,"눈 온 뒤에는 거지가 ? 한다에서 ? 에 들어갈 단어는? '빨래'이면 1, '노래'이면 2, '구걸'이면 3이라고 대답해.",3,0.0
ko_quiz_3,34,gpt-3.5-turbo,"? 앞에서 문자 쓴다에서 ? 에 들어갈 단어는? '공자'이면 1, '맹자'이면 2, '손자'이면 3이라고 대답해.",2,0.0
ko_quiz_3,35,gpt-3.5-turbo,"달밤에 ? 쓰고 나온다에서 ? 에 들어갈 단어는? '삿갓'이면 1, '모자'이면 2, '갓'이면 3이라고 대답해.",2,0.0
ko_quiz_3,36,gpt-3.5-turbo,고운 일 하면 ? 먹는다에서 ? 에 들어갈 단어로만 대답하시오.,기쁨,0.0
ko_quiz_3,37,gpt-3.5-turbo,개 꼬리 삼 년 묵어도 ? 되지 않는다에서 ? 에 들어갈 단어로만 대답하시오.,꼬불꼬불,0.0
